movie_id,title,genres,crew,actor_1,actor_2,actor_3,tags
2787,pitch black,"Thriller, ScienceFiction, Action",DavidTwohy,VinDiesel,RadhaMitchell,ColeHauser,"When their ship crash-lands on a remote planet, the marooned passenger soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creature lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivor are forced to turn to Riddick with his eerie eye to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light. Thriller ScienceFiction Action darkness dystopia comet alienlife-form survival eclipse flask corp VinDiesel RadhaMitchell ColeHauser DavidTwohy"
12658,someone like you...,"Comedy, Romance",TonyGoldwyn,AshleyJudd,GregKinnear,HughJackman,"Jane Goodale ha everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship go terribly awry, Jane begin an extensive study of the male animal, including her womanizing roommate Eddie. Jane put her study and romantic misadventure to use a a pseudonymous sex columnist -- and becomes a sensation. Comedy Romance feminism cohabitant tvshow man-womanrelation manbetweentwowomen AshleyJudd GregKinnear HughJackman TonyGoldwyn"
152601,her,"Romance, ScienceFiction, Drama",SpikeJonze,JoaquinPhoenix,ScarlettJohansson,RooneyMara,"In the not so distant future, Theodore, a lonely writer purchase a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blend science fiction and romance in a sweet tale that explores the nature of love and the way that technology isolates and connects u all. Romance ScienceFiction Drama artificialintelligence computer love loneliness transhumanism heartbreak nearfuture singularity bittersweet JoaquinPhoenix ScarlettJohansson RooneyMara SpikeJonze"
10866,joy ride,"Mystery, Thriller, Drama",JohnDahl,SteveZahn,PaulWalker,LeeleeSobieski,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turn out to be a psychotic killer. Mystery Thriller Drama colorado friendship stalker poky truckdriver cbradio strange SteveZahn PaulWalker LeeleeSobieski JohnDahl"
227707,the adventurer: the curse of the midas box,"Fantasy, Adventure, Family",JonathanNewman,AneurinBarnard,MichaelSheen,LenaHeadey,"17-year-old Mariah Mundi's life is turned upside down when his parent vanish and his younger brother is kidnapped. Following a trail of clue to the darkly majestic Prince Regent Hotel, Mariah discovers a hidden realm of child-stealing monsters, deadly secret and a long-lost artifact that grant limitless wealth – but also devastating supernatural power. With the fate of his world, and his family at stake, Mariah will risk everything to unravel the Curse of the Midas Box. Fantasy Adventure Family londonengland basedonnovel key adventure supernatural steampunk AneurinBarnard MichaelSheen LenaHeadey JonathanNewman"
21349,anywhere but here,"Drama, Comedy, Romance",WayneWang,SusanSarandon,NataliePortman,HartBochner,"In this adaptation of the Mona Simpson novel, single mother Adele August is bad with money, and even worse when it come to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dream of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways. Drama Comedy Romance dream SusanSarandon NataliePortman HartBochner WayneWang"
19150,the crew,"Action, Comedy",MichaelDinner,RichardDreyfuss,BurtReynolds,DanHedaya,Four retired mobster plan one last crime to save their retirement home. Action Comedy RichardDreyfuss BurtReynolds DanHedaya MichaelDinner
70435,haywire,"Action, Thriller",StevenSoderbergh,GinaCarano,EwanMcGregor,MichaelFassbender,"Mallory Kane is a highly trained operative who work for a government security contractor in the dirtiest, most dangerous corner of the world. After successfully freeing a Chinese journalist held hostage, she is double crossed and left for dead by someone close to her in her own agency. Suddenly the target of skilled assassin who know her every move, Mallory must find the truth in order to stay alive. Action Thriller mercenary secretagent rescue footchase spanish GinaCarano EwanMcGregor MichaelFassbender StevenSoderbergh"
580,jaws: the revenge,"Adventure, Thriller",JosephSargent,LorraineGary,LanceGuest,MarioVanPeebles,"After another deadly shark attack, Ellen Brody decides she ha had enough of New England's Amity Island and move to the Caribbean to join her son, Michael, and his family. But a great white shark ha followed her there, hungry for more lives. Adventure Thriller sharkattack bahamas dyinganddeath aggressionbyanimal sequel revenge underwater shark greatwhiteshark animalattack caribbean christmas bananaboat LorraineGary LanceGuest MarioVanPeebles JosephSargent"
9819,marvin's room,Drama,JerryZaks,DianeKeaton,MerylStreep,LeonardoDiCaprio,A leukemia patient attempt to end a 20-year feud with her sister to get her bone marrow. Drama sistersisterrelationship sister leukemia reunion cancer bonemarrowtransplant DianeKeaton MerylStreep LeonardoDiCaprio JerryZaks
13579,the longshots,"Drama, Family",FredDurst,IceCube,KekePalmer,TashaSmith,"The true story of Jasmine Plummer who, at the age of eleven, became the first female to play in Pop Warner football tournament in it 56-year history. Drama Family IceCube KekePalmer TashaSmith FredDurst"
20024,the end of the affair,Drama,NeilJordan,RalphFiennes,StephenRea,JulianneMoore,"On a rainy London night in 1946, novelist Maurice Bendrix ha a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two year before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed. Drama bomb sex jealousy infidelity obsession worldwarii passion romance cheatingwife church RalphFiennes StephenRea JulianneMoore NeilJordan"
2453,harley davidson and the marlboro man,"Action, Thriller",SimonWincer,MickeyRourke,DonJohnson,ChelseaField,"It's the lawless future, and renegade biker Harley Davidson (Mickey Rourke) and his surly cowboy buddy, Marlboro (Don Johnson), learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financier and the mob in this rugged action adventure. Action Thriller corruption harleydavidson drugdealer losangeles lasvegas MickeyRourke DonJohnson ChelseaField SimonWincer"
6973,in the valley of elah,"History, Drama, Thriller, Crime, Mystery",PaulHaggis,TommyLeeJones,CharlizeTheron,SusanSarandon,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq. History Drama Thriller Crime Mystery fathersonrelationship detective warcrimes patriotism homicide investigation iraq militaryservice police cover-up disappearance murderinvestigation TommyLeeJones CharlizeTheron SusanSarandon PaulHaggis
11156,coco before chanel,"Drama, History",AnneFontaine,AudreyTautou,BenoîtPoelvoorde,AlessandroNivola,"2009 biopic about the early life of Coco Chanel. Several year after leaving the orphanage, to which her father never returned for her, Gabrielle Chanel find herself working in a provincial bar both. She's both a seamstress for the performer and a singer, earning the nickname Coco from the song she sings nightly with her sister. A liaison with Baron Balsan give her an entree into French society and a chance to develop her gift for designing. Drama History fashiondesigner womandirector AudreyTautou BenoîtPoelvoorde AlessandroNivola AnneFontaine"
354110,forsaken,"Western, Drama",JonCassar,DemiMoore,KieferSutherland,DonaldSutherland,"John Henry return to his hometown in hope of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he ha abandoned both his gun and reputation a a fearless quick-draw killer. Western Drama DemiMoore KieferSutherland DonaldSutherland JonCassar"
22215,cheri,"Drama, Comedy, Romance",StephenFrears,MichellePfeiffer,KathyBates,RupertFriend,"A sumptuous dramatic comedy set in late 19th Century France, during the Belle Epoque, a period of social and cultural excess in European upper class which ended only a the First World War erupted. Drama Comedy Romance MichellePfeiffer KathyBates RupertFriend StephenFrears"
11632,vanity fair,"Drama, Romance",MiraNair,ReeseWitherspoon,JamesPurefoy,JonathanRhysMeyers,"Beautiful, funny, passionate, and calculating, Becky is the orphaned daughter of a starving English artist and a French chorus girl. She yearns for a more glamorous life than her birthright promise and resolve to conquer English society by any mean possible. A mere ascension into the height of society is simply not enough. So Becky find a patron in the powerful Marquess of Steyne whose whim enable Becky to realise her dreams. But is the ultimate cost too high for her? Drama Romance londonengland britishempire lover advancement aristocrat womandirector ReeseWitherspoon JamesPurefoy JonathanRhysMeyers MiraNair"
30596,bodyguards and assassins,"Drama, Action, History",TeddyChan,DonnieYen,WangXue-qi,TonyLeungKa-Fai,"In 1905, revolutionist Sun Yat-Sen visit Hong Kong to discus plan with Tongmenghui member to overthrow the Qing dynasty. But when they find out that assassin have been sent to kill him, they assemble a group of protector to prevent any attacks. Drama Action History assassination martialarts sword bloodsplatter impalement beatentodeath hongkong headbashedin extremeviolence violentdeath hook bloodyfight throatslitting violence DonnieYen WangXue-qi TonyLeungKa-Fai TeddyChan"
3021,1408,"Horror, Thriller",MikaelHåfström,JohnCusack,SamuelL.Jackson,MaryMcCormack,"A man who specializes in debunking paranormal occurrence check into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror. Horror Thriller suicide newyork hotel fire hotelroom wifehusbandrelationship suicideattempt window door hauntedhouse research ghostworld painting telephone lossofdaughter blood JohnCusack SamuelL.Jackson MaryMcCormack MikaelHåfström"
957,spaceballs,"Comedy, ScienceFiction",MelBrooks,MelBrooks,RickMoranis,BillPullman,"When the nefarious Dark Helmet hatch a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who put Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day? Comedy ScienceFiction android lasergun swordplay temple spacemarine spacebattle spacetravel spacemission galaxy comb altar magnetbeam jam speedoflight plasticsurgery password shield nose spoof MelBrooks RickMoranis BillPullman MelBrooks"
